Nr.,ZSK1,ZSK2,ZSK3,Vola4,Vola5,Vola6,Verlust7,Verlust8,MR9,MR10,MR11,MR12,MR13,MR14,MR15,MR16,MR17,MR18,MR19,MR20,EM,SCR,Quote
9606,0.1536371111869812,0.5329052209854126,0.5498250126838684,0.472393274307251,0.47220557928085327,0.10771739482879639,0.48383575677871704,0.9450192451477051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,0.96,1,0.6,1771283907.6014094,557290221.5040203,3.1783868427137496
9607,0.8694269061088562,0.8542858362197876,0.1794331669807434,0.802318811416626,0.8261789679527283,0.014547228813171387,0.857096254825592,0.5439877510070801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1133516438.5350776,405918856.6880429,2.7924705143870874
9608,0.6556817889213562,0.6205211877822876,0.5057271122932434,0.948436975479126,0.012824475765228271,0.5796107053756714,0.786905825138092,0.8795590400695801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1321473641.9123666,452837500.4253011,2.918207172929031
9609,0.1291620135307312,0.5438305139541626,0.7045491337776184,0.445720911026001,0.23972266912460327,0.7426661252975464,0.766489565372467,0.5345578193664551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,1.0,1075845023.870963,817486311.4557726,1.3160404141264548
9610,0.7243158221244812,0.1958690881729126,0.4359334111213684,0.18906807899475098,0.19718116521835327,0.3077906370162964,0.758616030216217,0.4956784248352051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1385801570.3076358,433888728.51405597,3.193910049365899
9611,0.9152032732963562,0.5919567346572876,0.3414204716682434,0.19135689735412598,0.03406471014022827,0.2658900022506714,0.47806793451309204,0.5560727119445801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1089546480.9074903,405491348.8508786,2.6869783633982687
9612,0.7453882098197937,0.9607769250869751,0.6568349003791809,0.9794886112213135,0.46654456853866577,0.5778254270553589,0.7141366600990295,0.3322415351867676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1116226410.9135554,395667669.9797568,2.8211210963247617
9613,0.2071802020072937,0.4504009485244751,0.5629628300666809,0.13610482215881348,0.37169593572616577,0.7373713254928589,0.6104989647865295,0.5181546211242676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1162410534.2405694,793457761.0342419,1.4649935904910825
9614,0.0421258807182312,0.6799389123916626,0.6712239384651184,0.420696496963501,0.6897959113121033,0.2674463987350464,0.567148745059967,0.007580280303955078,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1153926459.0474987,1387926377.4107692,0.8314032198164527
9615,0.4803125262260437,0.3185039758682251,0.8961537480354309,0.3240320682525635,0.24541419744491577,0.8037165403366089,0.34896332025527954,0.4902615547180176,0.20000000000000023,0.10000000000000012,0.8999999999999999,0.39999999999999997,0.33333333333333326,0.7777777777777778,0.35,0.3355,0.046666666666666676,0.6399999999999999,1,0.6,1099730685.6448154,407420580.08939886,2.699251680912892
9616,0.5124627947807312,0.8939281702041626,0.1542561650276184,0.596599817276001,0.28708595037460327,0.10057628154754639,0.19275909662246704,0.7557492256164551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.43999999999999995,1.0,1,0.6,1467842226.8731983,468027636.5488836,3.1362298126168198
9617,0.4437677264213562,0.2562633752822876,0.5985005497932434,0.670116662979126,0.8477854132652283,0.07472789287567139,0.30155426263809204,0.3356137275695801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1257891466.60399,556265447.2047358,2.2613151201912025
9618,0.1379052996635437,0.7207256555557251,0.5644887089729309,0.6940271854400635,0.010428845882415771,0.8836725950241089,0.9840951561927795,0.9598660469055176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,915599665.9928954,858484400.3652226,1.0665303476724497
9619,0.3255578875541687,0.8140178918838501,0.3158619999885559,0.3461573123931885,0.33528846502304077,0.06534373760223389,0.9703317284584045,0.4074063301086426,0.10000000000000012,0.10000000000000012,0.8000000000000009,0.9000000000000001,0.33333333333333326,0.5555555555555555,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1690173493.776018,469438581.7505499,3.60041453660096
9620,0.9866754412651062,0.5650402307510376,0.8596699833869934,0.324108362197876,0.5733103156089783,0.8356531858444214,0.20627838373184204,0.05894136428833008,0.10000000000000012,0.0,0.10000000000000012,0.09999999999999996,0.33333333333333326,0.4444444444444444,0.8,0.569,0.4266666666666667,0.26,1,0.0,671145072.432432,326426345.54182655,2.05603831185383
9621,0.1324579119682312,0.9089428186416626,0.4842122197151184,0.481731653213501,0.0066904425621032715,0.8167628049850464,0.41919952630996704,0.9514279365539551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1109558990.9883022,895163575.395333,1.2395041772094952
9622,0.1599084734916687,0.6859661340713501,0.5750172734260559,0.9436914920806885,0.41768592596054077,0.1931513547897339,0.46190887689590454,0.3076748847961426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1203919156.118538,774401395.6632352,1.5546448687472247
9623,0.9611474871635437,0.2509990930557251,0.9736683964729309,0.4664881229400635,0.6930460333824158,0.8358210325241089,0.12764984369277954,0.5292019844055176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,854643751.9536175,355590329.99839145,2.4034504874119706
9624,0.4435541033744812,0.5381542444229126,0.9090779423713684,0.269634485244751,0.45548194646835327,0.03288829326629639,0.08332306146621704,0.021557331085205078,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1156473275.1503665,793472868.9798998,1.457483072656467
9625,0.3516809344291687,0.4856487512588501,0.05096942186355591,0.8908350467681885,0.45125526189804077,0.4674433469772339,0.5140329003334045,0.5263028144836426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1184031282.7768364,711294935.3333524,1.6646136840858192
9626,0.8613702654838562,0.6284557580947876,0.6069234013557434,0.269848108291626,0.17359107732772827,0.7223109006881714,0.48380523920059204,0.4138607978820801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1134757195.486085,375834082.85713077,3.0193035896572757
9627,0.4214746356010437,0.2450176477432251,0.8666127324104309,0.16265511512756348,0.47954505681991577,0.8513239622116089,0.9561410546302795,0.4187283515930176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1307696608.1115468,535790262.15616363,2.4406875236011665
9628,0.2384302020072937,0.3566509485244751,0.8442128300666809,0.2923548221588135,0.9029459357261658,0.1436213254928589,0.39174896478652954,0.17440462112426758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1567580750.2161288,765790649.6053228,2.047009520192022
9629,0.9272119402885437,0.6028057336807251,0.1682484745979309,0.13274788856506348,0.9442667365074158,0.3321589231491089,0.8886361718177795,0.4962430000305176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1067173970.9060444,403696326.23173344,2.6435067687325335
9630,0.5885736346244812,0.6030956506729126,0.2142537236213684,0.854107141494751,0.20206397771835327,0.2931421995162964,0.802561342716217,0.3638424873352051,0.0,0.0,0.3000000000000003,0.09999999999999996,0.33333333333333326,0.7777777777777778,0.75,0.7749999999999999,0.5266666666666667,0.8200000000000001,1,0.1,1393674723.7910237,525833229.45167613,2.650412042700892
9631,0.8821679949760437,0.6129375696182251,0.5128529667854309,0.9739344120025635,0.7957071661949158,0.6528376340866089,0.30160003900527954,0.13235139846801758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,845404436.8650608,424463108.6452354,1.9917029764102456
9632,0.008022487163543701,0.1103740930557251,0.3955433964729309,0.20086312294006348,0.48992103338241577,0.4451960325241089,0.29952484369277954,0.013576984405517578,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,-202695657.8054136,2001872256.3182635,-0.10125304307788381
9633,0.0715906023979187,0.5134197473526001,0.4051564335823059,0.5157740116119385,0.5139383673667908,0.4668940305709839,0.9531808495521545,0.8963589668273926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1322345666.6849506,765402437.842488,1.727647576368284
9634,0.0568963885307312,0.7606273889541626,0.05415850877761841,0.396892786026001,0.38620704412460327,0.3032130002975464,0.08484894037246704,0.5794796943664551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1359955426.965414,1174102729.812037,1.1582933864595735
9635,0.3522912859916687,0.1088176965713501,0.3064625859260559,0.7493555545806885,0.0006937384605407715,0.4441279172897339,0.7089791893959045,0.5664639472961426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1368429777.7975674,609973316.027985,2.243425641482955
9636,0.8839380145072937,0.4201275110244751,0.6537831425666809,0.8636438846588135,0.18907874822616577,0.2852228879928589,0.9669442772865295,0.4488186836242676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1138459092.8875496,406310257.1799978,2.8019452444765767
9637,0.5130121111869812,0.4547802209854126,0.7842000126838684,0.769268274307251,0.5815805792808533,0.7795923948287964,0.46821075677871704,0.9918942451477051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1256532718.6613595,491929220.3648931,2.5542957536234883
9638,0.004741847515106201,0.010841012001037598,0.022267639636993408,0.336315393447876,0.03668922185897827,0.9455164670944214,0.37668853998184204,0.04771089553833008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,-1646300569.0853624,1987482297.8359988,-0.8283347081268999
9639,0.5425531268119812,0.6161571741104126,0.5500691533088684,0.721660852432251,0.9744028449058533,0.8511255979537964,0.503611147403717,0.13569307327270508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,953956250.0051758,744863729.8978746,1.2807124467397133
9640,0.8909417986869812,0.3209911584854126,0.1855672001838684,0.565166711807251,0.19388526678085327,0.9426783323287964,0.978952944278717,0.4596676826477051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1051394468.8757113,428474826.46450347,2.45380686083973
9641,0.9907037615776062,0.6779552698135376,0.1459248661994934,0.590343713760376,0.39960426092147827,0.4817713499069214,0.892923891544342,0.12400484085083008,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,704328520.3556929,338901740.54683906,2.078267639520573
9642,0.7744104266166687,0.0924602746963501,0.6055348515510559,0.10213875770568848,0.19234412908554077,0.11917674541473389,0.9338327050209045,0.14190340042114258,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.8133333333333334,1.0,1,0.6,1472096751.4937594,487057946.3590603,3.022426309843072
9643,0.6769677996635437,0.1035381555557251,0.4160512089729309,0.13933968544006348,0.6744913458824158,0.8914850950241089,0.9606576561927795,0.030178546905517578,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1215701761.2868168,402882985.71856856,3.0175058376280943
9644,0.2216302752494812,0.9539257287979126,0.4117634892463684,0.511577844619751,0.47965186834335327,0.7103785276412964,0.800852358341217,0.6189694404602051,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1274354871.3399506,624400141.5865369,2.040926621352047
9645,0.4759179949760437,0.8316875696182251,0.8566029667854309,0.9426844120025635,0.8894571661949158,0.3715876340866089,0.14535003900527954,0.6011013984680176,0.3499999999999998,0.15000000000000016,0.40000000000000047,0.39999999999999997,1.0,0.5555555555555555,0.4,0.5555,0.8866666666666666,0.6200000000000001,0,0.4,1070481532.5868394,796477871.3141406,1.344019176352771
9646,0.8932763934135437,0.9546123743057251,0.3628285527229309,0.7990076541900635,0.19548743963241577,0.8284968137741089,0.6496224999427795,0.4632840156555176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1003454809.9409761,361446762.80090684,2.7762174494662775
9647,0.2682000994682312,0.5017162561416626,0.7058919072151184,0.816692590713501,0.0018076300621032715,0.8314112424850464,0.37525421380996704,0.08326387405395508,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,683294224.8023376,1104540472.0726912,0.6186230763641671
9648,0.002483546733856201,0.7051159143447876,0.8769429326057434,0.959789514541626,0.6037668585777283,0.9317835569381714,0.35538727045059204,0.2991147041320801,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,-1766121675.4440906,1396480617.5154057,-1.2646947285142733
9649,0.3195001482963562,0.3790661096572876,0.9800923466682434,0.275341272354126,0.7821115851402283,0.021749377250671387,0.21048980951309204,0.3588070869445801,0.20000000000000023,0.10000000000000012,0.7000000000000007,0.6,0.6666666666666666,0.8888888888888888,0.95,0.488,0.7333333333333333,0.15999999999999992,1,0.7,1489443342.1991258,445294343.0607168,3.344851254928332
9650,0.3674432635307312,0.8289867639541626,0.8490803837776184,0.012127161026000977,0.5405039191246033,0.8403223752975464,0.47352081537246704,0.4134640693664551,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1360795934.4753826,578700528.7300473,2.3514682757619663
9651,0.4751855731010437,0.0838848352432251,0.3500111699104309,0.7124598026275635,0.8301309943199158,0.7995661497116089,0.11141449213027954,0.9529080390930176,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,979406899.6902561,811571910.6724107,1.2068023631803486
9652,0.8270532488822937,0.3407818078994751,0.6418202519416809,0.6495325565338135,0.5814127326011658,0.8582209348678589,0.9979501366615295,0.10580110549926758,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1136082601.9431455,429104465.7192085,2.6475664848628253
9653,0.6671106219291687,0.5393596887588501,0.8898366093635559,0.3742334842681885,0.0010599493980407715,0.8180292844772339,0.46227508783340454,0.6815762519836426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1281816121.720207,401222562.60910237,3.194775770795914
9654,0.8093835711479187,0.8000408411026001,0.04529315233230591,0.09536385536193848,0.27516883611679077,0.6832026243209839,0.8042550683021545,0.8431363105773926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1222912860.2522194,417503541.87954473,2.929107750192562
9655,0.7207300066947937,0.7847515344619751,0.9349110722541809,0.8952600955963135,0.46923011541366577,0.3197687864303589,0.23830658197402954,0.5097317695617676,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1166847881.3290462,445299958.2958203,2.6203637785968295
9656,0.6253625750541687,0.9146038293838501,0.014104187488555908,0.2514307498931885,0.6194681525230408,0.2128046751022339,0.5279489159584045,0.7345547676086426,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1432273071.6666548,428497778.032896,3.342544921100381
9657,0.8807947039604187,0.7108074426651001,0.9379933476448059,0.5422632694244385,0.5594705939292908,0.9552973508834839,0.6129708886146545,0.5419888496398926,0.2500000000000003,0.2500000000000003,0.8999999999999999,0.3,0.0,0.22222222222222215,0.6,0.4825,0.37999999999999995,1.0,1,0.6,1037139528.3085679,386799307.5416058,2.681337603472852
